Date,Time,Location,HerdID,HerdSize,Sex,Age,Foraging,Ruminating,Resting,Walking,Displaying,Other,Comments
2022-03-20,09:40,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,09:40,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,09:40,Bjørndalen,1,3,99,c,0,0,1,0,0,0,
2022-03-20,09:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,09:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,09:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,09:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,09:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,09:40,Bjørndalen,2,6,99,c,0,0,1,0,0,0,
2022-03-20,09:50,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,09:50,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,09:50,Bjørndalen,1,3,99,c,0,0,1,0,0,0,
2022-03-20,09:50,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,09:50,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,09:50,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,09:50,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,09:50,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,09:50,Bjørndalen,2,6,99,c,0,0,1,0,0,0,
2022-03-20,10:00,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,10:00,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,10:00,Bjørndalen,1,3,99,c,0,0,1,0,0,0,
2022-03-20,10:00,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:00,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:00,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:00,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:00,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:00,Bjørndalen,2,6,99,c,0,0,1,0,0,0,
2022-03-20,10:10,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,10:10,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,10:10,Bjørndalen,1,3,99,c,0,0,1,0,0,0,
2022-03-20,10:10,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:10,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:10,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:10,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:10,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:10,Bjørndalen,2,6,99,c,0,0,1,0,0,0,
2022-03-20,10:20,Bjørndalen,1,3,0,ad,2,0,0,0,0,0,
2022-03-20,10:20,Bjørndalen,1,3,0,ad,2,0,0,0,0,0,
2022-03-20,10:20,Bjørndalen,1,3,99,c,2,0,0,0,0,0,
2022-03-20,10:20,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:20,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:20,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:20,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:20,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:20,Bjørndalen,2,6,99,c,0,0,1,0,0,0,
2022-03-20,10:30,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,10:30,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,10:30,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,10:30,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:30,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:30,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:30,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:30,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:30,Bjørndalen,2,6,99,c,0,0,1,0,0,0,
2022-03-20,10:40,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,10:40,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,10:40,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,10:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:40,Bjørndalen,2,6,99,c,0,0,1,0,0,0,
2022-03-20,10:50,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,10:50,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,10:50,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,10:50,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:50,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:50,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:50,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:50,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,10:50,Bjørndalen,2,6,99,c,0,0,1,0,0,0,
2022-03-20,11:00,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,11:00,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,11:00,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,11:00,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:00,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:00,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:00,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:00,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:00,Bjørndalen,2,6,99,c,0,0,1,0,0,0,
2022-03-20,11:10,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,11:10,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,11:10,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,11:10,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:10,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:10,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:10,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:10,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:10,Bjørndalen,2,6,99,c,0,0,1,0,0,0,
2022-03-20,11:20,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,11:20,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,11:20,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,11:20,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,11:20,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,11:20,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:20,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:20,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:20,Bjørndalen,2,6,99,c,0,0,1,0,0,0,
2022-03-20,11:30,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,11:30,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,11:30,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,11:30,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:30,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,11:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,11:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,11:30,Bjørndalen,2,6,99,c,0,0,1,0,0,0,
2022-03-20,11:40,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,11:40,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,11:40,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,11:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,11:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,11:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,11:40,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,11:40,Bjørndalen,2,6,99,c,1,0,0,0,0,0,
2022-03-20,11:50,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,11:50,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,11:50,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,11:50,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,11:50,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,11:50,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,11:50,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,11:50,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,11:50,Bjørndalen,2,6,99,c,0,0,0,1,0,0,
2022-03-20,12:00,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,12:00,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,12:00,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,12:00,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,12:00,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,12:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:00,Bjørndalen,2,6,99,c,2,0,0,0,0,0,
2022-03-20,12:10,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,12:10,Bjørndalen,1,3,0,ad,2,0,0,0,0,0,
2022-03-20,12:10,Bjørndalen,1,3,99,c,2,0,0,0,0,0,
2022-03-20,12:10,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:10,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:10,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:10,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:10,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,12:10,Bjørndalen,2,6,99,c,2,0,0,0,0,0,
2022-03-20,12:20,Bjørndalen,1,3,0,ad,0,0,0,1,0,0,
2022-03-20,12:20,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,12:20,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,12:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:20,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,12:20,Bjørndalen,2,6,99,c,1,0,0,0,0,0,
2022-03-20,12:30,Bjørndalen,1,3,0,ad,0,0,0,1,0,0,
2022-03-20,12:30,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,12:30,Bjørndalen,1,3,99,c,0,0,1,0,0,0,
2022-03-20,12:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:30,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,12:30,Bjørndalen,2,6,99,c,1,0,0,0,0,0,
2022-03-20,12:40,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-20,12:40,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-20,12:40,Bjørndalen,1,3,99,c,0,0,1,0,0,0,
2022-03-20,12:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:40,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,12:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:40,Bjørndalen,2,6,99,c,2,0,0,0,0,0,female yearling?
2022-03-20,12:50,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-20,12:50,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,12:50,Bjørndalen,1,3,99,c,0,0,1,0,0,0,
2022-03-20,12:50,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:50,Bjørndalen,2,6,0,ad,0,0,0,1,0,0,
2022-03-20,12:50,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:50,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:50,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,12:50,Bjørndalen,2,6,99,c,2,0,0,0,0,0,female yearling?
2022-03-20,13:00,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,13:00,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,13:00,Bjørndalen,1,3,99,c,0,0,1,0,0,0,
2022-03-20,13:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:00,Bjørndalen,2,6,99,c,2,0,0,0,0,0,female yearling?
2022-03-20,13:10,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,13:10,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,13:10,Bjørndalen,1,3,99,c,0,0,1,0,0,0,
2022-03-20,13:10,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:10,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:10,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,13:10,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,13:10,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,male?
2022-03-20,13:10,Bjørndalen,2,6,99,c,1,0,0,0,0,0,female yearling?
2022-03-20,13:20,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-20,13:20,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-20,13:20,Bjørndalen,1,3,99,c,0,0,1,0,0,0,
2022-03-20,13:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,hidden
2022-03-20,13:20,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,13:20,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,13:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,male?
2022-03-20,13:20,Bjørndalen,2,6,99,c,2,0,0,0,0,0,female yearling?
2022-03-20,13:30,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-20,13:30,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-20,13:30,Bjørndalen,1,3,99,c,0,0,1,0,0,0,
2022-03-20,13:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:30,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,13:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,male?
2022-03-20,13:30,Bjørndalen,2,6,99,c,1,0,0,0,0,0,female yearling?
2022-03-20,13:40,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-20,13:40,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-20,13:40,Bjørndalen,1,3,99,c,0,1,0,0,0,0,
2022-03-20,13:40,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,13:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:40,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,13:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,male?
2022-03-20,13:40,Bjørndalen,2,6,99,c,2,0,0,0,0,0,yearling?
2022-03-20,13:50,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,13:50,Bjørndalen,1,3,0,ad,0,0,1,0,0,0,
2022-03-20,13:50,Bjørndalen,1,3,99,c,0,1,0,0,0,0,
2022-03-20,13:50,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:50,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:50,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:50,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,13:50,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,male?
2022-03-20,13:50,Bjørndalen,2,6,99,c,2,0,0,0,0,0,yrl?
2022-03-20,14:00,Bjørndalen,1,3,0,ad,0,0,0,0,0,1,scratching head with leg?
2022-03-20,14:00,Bjørndalen,1,3,0,ad,0,1,0,0,0,0,
2022-03-20,14:00,Bjørndalen,1,3,99,c,0,1,0,0,0,0,
2022-03-20,14:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:00,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,male?
2022-03-20,14:00,Bjørndalen,2,6,99,c,2,0,0,0,0,0,yrl?
2022-03-20,14:10,Bjørndalen,1,3,0,ad,2,0,0,0,0,0,
2022-03-20,14:10,Bjørndalen,1,3,0,ad,0,0,0,1,0,0,
2022-03-20,14:10,Bjørndalen,1,3,99,c,2,0,0,0,0,0,
2022-03-20,14:10,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:10,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:10,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:10,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:10,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,male?
2022-03-20,14:10,Bjørndalen,2,6,99,c,1,0,0,0,0,0,yrl?
2022-03-20,14:20,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,Maria left the herd briefly. Now it's just Magdalena (female) and Aurora (calf)
2022-03-20,14:20,Bjørndalen,1,2,99,c,2,0,0,0,0,0,
2022-03-20,14:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,male?
2022-03-20,14:20,Bjørndalen,2,6,99,c,2,0,0,0,0,0,yrl?
2022-03-20,14:30,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,
2022-03-20,14:30,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-20,14:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:30,Bjørndalen,2,6,0,ad,0,0,0,1,0,0,
2022-03-20,14:30,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,male?
2022-03-20,14:30,Bjørndalen,2,6,99,c,1,0,0,0,0,0,yearling?
2022-03-20,14:40,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,"Maria, where are you?"
2022-03-20,14:40,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-20,14:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,14:40,Bjørndalen,2,6,0,ad,1,0,0,0,0,0,
2022-03-20,14:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,male?
2022-03-20,14:40,Bjørndalen,2,6,99,c,0,1,0,0,0,0,yearling?
2022-03-20,14:50,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,
2022-03-20,14:50,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-20,14:50,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,14:50,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,14:50,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,14:50,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,14:50,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,male?
2022-03-20,14:50,Bjørndalen,2,6,99,c,0,1,0,0,0,0,yearling?
2022-03-20,15:00,Bjørndalen,1,2,0,ad,1,0,0,0,0,0,
2022-03-20,15:00,Bjørndalen,1,2,99,c,1,0,0,0,0,0,
2022-03-20,15:00,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,15:00,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,15:00,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,15:00,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,15:00,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,male?
2022-03-20,15:00,Bjørndalen,2,6,99,c,0,1,0,0,0,0,yearling?
2022-03-20,15:10,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,15:10,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,Maria came back!!!!
2022-03-20,15:10,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,15:10,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,15:10,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,15:10,Bjørndalen,2,6,0,ad,0,0,0,0,0,1,rubbing antlers with the others
2022-03-20,15:10,Bjørndalen,2,6,0,ad,0,0,0,0,0,1,rubbing antlers with the others
2022-03-20,15:10,Bjørndalen,2,6,0,ad,0,0,0,0,0,1,rubbing antlers with the others. Male?
2022-03-20,15:10,Bjørndalen,2,6,99,c,0,1,0,0,0,0,yearling
2022-03-20,15:20,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,15:20,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,15:20,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,15:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,15:20,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,15:20,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,15:20,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,15:20,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,male?
2022-03-20,15:20,Bjørndalen,2,6,99,c,2,0,0,0,0,0,yearling?
2022-03-20,15:30,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,15:30,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,15:30,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,15:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,15:30,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,15:30,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,15:30,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,15:30,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,male?
2022-03-20,15:30,Bjørndalen,2,6,99,c,0,1,0,0,0,0,yearling?
2022-03-20,15:40,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,15:40,Bjørndalen,1,3,0,ad,1,0,0,0,0,0,
2022-03-20,15:40,Bjørndalen,1,3,99,c,1,0,0,0,0,0,
2022-03-20,15:40,Bjørndalen,2,6,0,ad,0,0,1,0,0,0,
2022-03-20,15:40,Bjørndalen,2,6,0,ad,2,0,0,0,0,0,
2022-03-20,15:40,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,15:40,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,
2022-03-20,15:40,Bjørndalen,2,6,0,ad,0,1,0,0,0,0,male?
2022-03-20,15:40,Bjørndalen,2,6,99,c,0,1,0,0,0,0,yearling?
2022-03-19,13:55,Bjørndalen,1,8,99,c,1,0,0,0,0,0,
2022-03-19,13:55,Bjørndalen,1,8,99,c,1,0,0,0,0,0,
2022-03-19,13:55,Bjørndalen,1,8,99,c,1,0,0,0,0,0,
2022-03-19,13:55,Bjørndalen,1,8,99,c,1,0,0,0,0,0,
2022-03-19,13:55,Bjørndalen,1,8,99,c,1,0,0,0,0,0,
2022-03-19,13:55,Bjørndalen,1,8,0,ad,0,1,0,0,0,0,
2022-03-19,13:55,Bjørndalen,1,8,0,ad,0,0,1,0,0,0,
2022-03-19,13:55,Bjørndalen,1,8,99,c,1,0,0,0,0,0,
